x1,x2,eval,fitness
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,0.05,0.49,2.0366598778004072
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
-0.0,-0.0,0.0,1000.0
