x1,x2,eval,fitness
6.081044530264682,1.5524386250621678,2,0.0
7.731358972995436,6.081044530264682,4,0.0
2.582632692301787,2.025497431979928,2,0.0
0.1802607622416712,5.643253807700102,0,0.0
2.133917901022227,0.8178726901448492,2,0.0
2.8872395868549248,0.1802607622416712,2,0.0
7.401418709335286,0.1802607622416712,2,0.0
1.5524386250621678,5.643253807700102,0,0.0
0.8178726901448492,0.1802607622416712,0,0.0
0.5619578493139032,0.1802607622416712,0,0.0
0.1802607622416712,5.643253807700102,0,0.0
7.276101352783267,1.5841202145048188,0,0.0
0.8178726901448492,0.1802607622416712,0,0.0
1.5841202145048188,1.2589229398877304,0,0.0
7.276101352783267,1.5841202145048188,0,0.0
3.3407438740154953,0.8178726901448492,0,0.0
1.2589229398877304,5.028318367487784,0,0.0
0.8178726901448492,0.1802607622416712,0,0.0
5.028318367487784,7.7190682610895625,0,0.0
7.276101352783267,1.5841202145048188,0,0.0
5.643253807700102,7.276101352783267,0,0.0
0.8178726901448492,0.1802607622416712,0,0.0
1.2589229398877304,1.5841202145048188,0,0.0
5.028318367487784,7.276101352783267,0,0.0
1.2589229398877304,1.5841202145048188,0,0.0
5.028318367487784,7.276101352783267,0,0.0
7.276101352783267,1.5841202145048188,0,0.0
5.028318367487784,7.7190682610895625,0,0.0
0.8178726901448492,7.7190682610895625,0,0.0
3.3407438740154953,0.8178726901448492,0,0.0
5.028318367487784,7.276101352783267,0,0.0
0.8178726901448492,0.1802607622416712,0,0.0
1.5841202145048188,1.2589229398877304,0,0.0
7.7190682610895625,0.8178726901448492,0,0.0
3.3407438740154953,0.8178726901448492,0,0.0
7.276101352783267,1.5841202145048188,0,0.0
5.643253807700102,5.028318367487784,0,0.0
1.2589229398877304,1.5841202145048188,0,0.0
1.5841202145048188,1.2589229398877304,0,0.0
7.276101352783267,1.5841202145048188,0,0.0
1.5841202145048188,1.2589229398877304,0,0.0
1.2589229398877304,1.5841202145048188,0,0.0
3.3407438740154953,0.8178726901448492,0,0.0
7.276101352783267,1.5841202145048188,0,0.0
5.028318367487784,7.7190682610895625,0,0.0
5.028318367487784,1.5841202145048188,2,0.0
7.276101352783267,1.5841202145048188,0,0.0
0.8178726901448492,0.1802607622416712,0,0.0
7.276101352783267,1.5841202145048188,0,0.0
3.3407438740154953,0.8178726901448492,0,0.0
2.133917901022227,0.8178726901448492,0,0.0
1.2589229398877304,1.5841202145048188,0,0.0
7.276101352783267,1.5841202145048188,0,0.0
7.276101352783267,1.5841202145048188,0,0.0
0.1802607622416712,5.643253807700102,0,0.0
5.792126899541042,0.5619578493139032,0,0.0
7.7190682610895625,0.8178726901448492,2,0.0
