x1,eval
"[2.9, 6.49, 12.05, 9.12, 5.26, 13.84, 3.94, 7.86, 2.82, 13.38, 12.86, 12.55, 5.56, 2.96, 7.59, 10.56, 14.06]",2599
"[2.9, 6.49, 12.05, 9.12, 5.26, 13.84, 3.94, 7.86, 2.82, 13.38, 12.86, 12.55, 5.56, 2.96, 7.59, 10.56, 14.06]",2599
"[6.91, 6.86, 13.1, 6.63, 5.76, 2.9, 6.49, 12.05, 9.12, 5.26, 13.84, 3.94, 7.86, 2.82, 13.38, 12.86, 12.55, 5.56]",2428
"[6.49, 12.05, 9.12, 5.26, 13.84, 3.94, 7.86, 2.82, 13.38, 12.86, 12.55, 14.95, 2.33, 2.9, 5.56, 2.96, 7.59]",2273
"[6.35, 0.19, 0.34, 7.18, 0.51, 0.11, 12.99, 15.04, 6.23, 5.56, 6.86, 13.1, 6.63, 5.76, 7.34, 2.98, 5.02]",1891
"[6.35, 7.18, 2.98, 6.23, 6.66, 14.67, 3.72, 6.58, 7.05, 13.1, 6.63, 7.34, 0.19, 0.34, 5.02, 6.68, 5.51]",1691
"[6.35, 7.18, 2.98, 6.23, 6.66, 14.67, 3.72, 6.58, 7.05, 13.1, 6.63, 7.34, 0.19, 0.34, 5.02, 6.68, 5.51]",1691
"[12.86, 5.02, 6.68, 7.86, 2.82, 13.38, 12.55, 5.56, 2.96, 14.74, 14.67, 5.57, 6.23, 12.49, 2.9, 6.49, 12.05]",1463
"[12.86, 5.02, 6.68, 7.86, 2.82, 13.38, 12.55, 5.56, 2.96, 14.74, 14.67, 5.57, 6.23, 12.49, 2.9, 6.49, 12.05]",1463
"[6.35, 0.19, 0.34, 7.18, 3.72, 12.86, 5.02, 6.68, 7.86, 2.82, 13.38, 12.55, 5.56, 2.96, 14.74, 14.67, 5.57, 6.23, 12.49]",1422
"[6.91, 6.49, 12.05, 13.1, 6.63, 5.76, 5.26, 13.84, 6.19, 7.29, 12.86, 12.55, 5.56, 2.96, 2.82, 14.67, 5.57, 6.23]",1191
"[5.02, 6.68, 7.86, 2.82, 13.38, 6.63, 7.34, 0.19, 0.34, 12.86, 12.55, 5.56, 2.96, 5.26, 7.42, 6.58, 7.05]",1136
"[12.55, 5.56, 2.96, 5.26, 5.02, 6.68, 7.42, 6.58, 6.35, 6.63, 7.34, 0.19, 0.34, 12.86, 7.86, 2.82, 13.38]",1102
"[7.86, 7.42, 6.35, 0.19, 0.34, 7.18, 3.72, 12.86, 5.02, 6.68, 13.1, 2.82, 2.98, 6.23, 6.58, 7.05, 6.91]",1028
"[5.56, 2.96, 13.84, 6.19, 7.29, 12.86, 12.55, 6.23, 12.49, 6.35, 5.02, 6.68, 5.26, 7.42, 6.58, 6.63, 7.34]",889
"[2.96, 5.26, 0.19, 0.34, 12.86, 12.55, 5.56, 5.02, 6.68, 7.42, 6.58, 6.35, 6.63, 7.34, 7.86, 2.82, 13.38]",867
"[12.86, 7.86, 7.42, 6.58, 6.35, 7.18, 5.02, 2.82, 13.38, 5.56, 12.55, 6.49, 6.66, 6.68, 6.63, 7.34, 0.19, 0.34]",814
"[6.35, 6.63, 12.55, 6.49, 6.66, 6.68, 5.56, 2.96, 5.26, 5.02, 7.42, 6.58, 7.34, 0.19, 0.34, 12.86, 7.86]",774
"[7.42, 6.35, 6.63, 7.34, 12.55, 6.49, 6.66, 6.68, 5.56, 2.96, 5.26, 5.02, 6.58, 0.19, 0.34, 12.86, 7.86]",741
"[6.68, 6.35, 6.63, 7.34, 0.19, 0.34, 12.86, 12.55, 6.49, 6.66, 5.56, 2.96, 5.26, 5.02, 7.42, 6.58, 7.86]",688
"[6.68, 6.35, 6.63, 7.34, 0.19, 0.34, 12.86, 12.55, 6.49, 6.66, 5.56, 2.96, 5.26, 5.02, 7.42, 6.58, 7.86]",688
"[0.34, 12.86, 12.55, 6.49, 6.66, 6.68, 7.86, 6.58, 6.35, 6.63, 7.34, 5.56, 2.96, 5.26, 5.02, 7.42, 0.19]",630
"[6.58, 6.49, 6.66, 6.68, 6.35, 6.63, 7.34, 0.19, 0.34, 12.86, 12.55, 5.56, 2.96, 5.26, 5.02, 7.42, 7.86]",603
"[7.34, 6.58, 6.49, 6.66, 6.68, 6.35, 6.63, 0.19, 0.34, 12.86, 12.55, 5.56, 2.96, 5.26, 5.02, 7.42, 7.86]",520
"[7.34, 6.58, 6.49, 6.66, 6.68, 6.35, 6.63, 0.19, 0.34, 12.86, 12.55, 5.56, 2.96, 5.26, 5.02, 7.42, 7.86]",520
"[7.34, 6.58, 6.49, 6.66, 6.68, 6.35, 6.63, 0.19, 0.34, 12.86, 12.55, 5.56, 2.96, 5.26, 5.02, 7.42, 7.86]",520
"[7.34, 6.58, 6.49, 6.66, 6.68, 6.35, 6.63, 0.19, 0.34, 12.86, 12.55, 5.56, 2.96, 5.26, 5.02, 7.42, 7.86]",520
"[7.34, 6.58, 6.49, 6.66, 6.68, 6.35, 6.63, 0.19, 0.34, 12.86, 12.55, 5.56, 2.96, 5.26, 5.02, 7.42, 7.86]",520
"[7.34, 6.58, 6.49, 6.66, 6.68, 6.35, 6.63, 0.19, 0.34, 12.86, 12.55, 5.56, 2.96, 5.26, 5.02, 7.42, 7.86]",520
