x1,eval
"[1.04, 4.56, 5.95, 3.47, 6.36, 0.3, 2.13, 5.79]",6
"[1.04, 4.56, 5.95, 3.47, 6.36, 0.3, 2.13, 5.79]",6
"[1.04, 4.56, 5.95, 3.47, 6.36, 0.3, 2.13, 5.79]",6
"[1.04, 4.56, 5.95, 3.47, 6.36, 0.3, 2.13, 5.79]",6
"[1.04, 4.56, 5.95, 3.47, 6.36, 0.3, 2.13, 5.79]",6
"[1.04, 4.56, 5.95, 3.47, 6.36, 0.3, 2.13, 5.79]",6
"[1.04, 4.56, 5.95, 3.47, 6.36, 0.3, 2.13, 5.79]",6
"[1.04, 4.56, 5.95, 3.47, 6.36, 0.3, 2.13, 5.79]",6
"[1.04, 4.56, 5.95, 3.47, 6.36, 0.3, 2.13, 5.79]",6
"[1.04, 4.56, 5.95, 3.47, 6.36, 0.3, 2.13, 5.79]",6
"[1.04, 4.56, 5.95, 3.47, 6.36, 0.3, 2.13, 5.79]",6
"[1.3, 6.05, 2.81, 0.08, 7.34, 4.95, 1.65, 5.29]",4
"[6.05, 1.65, 5.29, 2.81, 0.08, 7.34, 4.95, 1.3]",2
"[6.05, 1.65, 5.29, 2.81, 0.08, 7.34, 4.95, 1.3]",2
"[6.05, 1.65, 5.29, 2.81, 0.08, 7.34, 4.95, 1.3]",2
"[6.05, 1.65, 5.29, 2.81, 0.08, 7.34, 4.95, 1.3]",2
"[6.05, 1.65, 5.29, 2.81, 0.08, 7.34, 4.95, 1.3]",2
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
"[6.05, 1.65, 5.29, 2.81, 0.08, 3.57, 7.34, 4.95]",0
