x1,eval
"[3.21, 12.76, 0.89, 12.18, 3.91, 12.82, 12.69, 3.92, 7.67, 6.86, 12.09, 7.9, 13.35, 13.68, 2.47, 7.96, 7.88, 5.18]",987
"[3.99, 3.26, 3.21, 12.76, 0.89, 12.18, 3.91, 12.82, 12.69, 3.92, 7.67, 6.86, 12.09, 7.9, 13.35, 13.68, 2.47, 7.96, 7.88]",938
"[12.82, 12.69, 3.26, 3.99, 3.92, 7.67, 7.88, 5.18, 6.27, 3.91, 12.21, 6.86, 12.09, 7.9, 5.74, 3.03, 0.89, 12.18]",810
"[6.27, 7.67, 6.86, 12.09, 7.9, 7.88, 5.74, 3.99, 3.92, 3.03, 0.89, 12.18, 3.91, 3.26, 12.69, 5.18, 12.21]",755
"[12.21, 3.99, 12.69, 7.67, 6.88, 0.89, 12.18, 3.91, 3.24, 12.82, 3.26, 3.92, 7.88, 5.18, 6.27, 6.86, 12.09]",631
"[3.91, 3.03, 12.21, 0.89, 12.18, 12.82, 12.69, 3.26, 3.99, 3.92, 7.67, 7.88, 5.18, 6.27, 6.86, 12.09, 7.9]",616
"[3.92, 12.09, 3.63, 3.26, 3.99, 7.67, 7.88, 7.96, 5.74, 3.03, 12.18, 3.21, 12.76, 0.89, 3.91, 12.82, 12.69]",609
"[12.76, 12.21, 3.99, 3.26, 3.21, 12.69, 3.92, 0.89, 12.18, 3.91, 12.82, 7.67, 7.88, 5.18, 6.27, 6.86, 12.09]",508
"[3.21, 12.76, 12.18, 3.91, 3.03, 3.92, 0.89, 12.82, 12.09, 7.9, 7.67, 6.88, 6.27, 6.86, 7.88, 5.74, 3.99]",495
"[3.21, 12.76, 12.18, 3.91, 3.03, 3.92, 0.89, 12.82, 12.09, 7.9, 7.67, 6.88, 6.27, 6.86, 7.88, 5.74, 3.99]",495
"[3.26, 3.99, 3.92, 12.18, 3.91, 12.21, 3.21, 12.76, 0.89, 12.82, 12.69, 7.67, 7.9, 6.86, 6.27, 6.88, 12.09]",446
"[12.76, 0.89, 12.21, 12.69, 3.92, 12.18, 3.26, 3.99, 3.91, 3.21, 12.82, 7.67, 7.9, 6.86, 6.27, 6.88, 12.09]",392
"[12.76, 0.89, 12.21, 12.69, 3.92, 12.18, 3.26, 3.99, 3.91, 3.21, 12.82, 7.67, 7.9, 6.86, 6.27, 6.88, 12.09]",392
"[12.18, 12.82, 12.76, 0.89, 12.21, 12.69, 3.92, 3.26, 3.99, 3.91, 3.21, 7.67, 7.9, 6.86, 6.27, 6.88, 12.09]",348
"[12.18, 12.82, 12.76, 0.89, 12.21, 12.69, 3.92, 3.26, 3.99, 3.91, 3.21, 7.67, 7.9, 6.86, 6.27, 6.88, 12.09]",348
"[12.18, 12.82, 12.76, 0.89, 12.21, 12.69, 3.92, 3.26, 3.99, 3.91, 3.21, 7.67, 7.9, 6.86, 6.27, 6.88, 12.09]",348
"[12.76, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.91, 3.03, 12.18, 12.82, 7.67, 7.88, 7.96, 5.18, 6.27, 6.86, 12.09]",266
"[12.76, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.91, 3.03, 12.18, 12.82, 7.67, 7.88, 7.96, 5.18, 6.27, 6.86, 12.09]",266
"[12.76, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.91, 3.03, 12.18, 12.82, 7.67, 7.88, 7.96, 5.18, 6.27, 6.86, 12.09]",266
"[12.76, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.91, 3.03, 12.18, 12.82, 7.67, 7.88, 7.96, 5.18, 6.27, 6.86, 12.09]",266
"[12.69, 12.76, 3.21, 3.26, 3.99, 3.63, 3.92, 3.91, 3.03, 12.18, 12.82, 7.67, 7.88, 7.96, 7.9, 6.86, 6.27]",198
"[12.69, 12.76, 3.21, 3.26, 3.99, 3.63, 3.92, 3.91, 3.03, 12.18, 12.82, 7.67, 7.88, 7.96, 7.9, 6.86, 6.27]",198
"[12.69, 12.76, 3.21, 3.26, 3.99, 3.63, 3.92, 3.91, 3.03, 12.18, 12.82, 7.67, 7.88, 7.96, 7.9, 6.86, 6.27]",198
"[12.69, 12.76, 3.21, 3.26, 3.99, 3.63, 3.92, 3.91, 3.03, 12.18, 12.82, 7.67, 7.88, 7.96, 7.9, 6.86, 6.27]",198
"[12.69, 12.76, 3.21, 3.26, 3.99, 3.63, 3.92, 3.91, 3.03, 12.18, 12.82, 7.67, 7.88, 7.96, 7.9, 6.86, 6.27]",198
"[12.69, 12.76, 3.21, 3.26, 3.99, 3.63, 3.92, 3.91, 3.03, 12.18, 12.82, 7.67, 7.88, 7.96, 7.9, 6.86, 6.27]",198
"[12.69, 12.76, 3.21, 3.26, 3.99, 3.63, 3.92, 3.91, 3.03, 12.18, 12.82, 7.67, 7.88, 7.96, 7.9, 6.86, 6.27]",198
"[12.69, 12.76, 3.21, 3.26, 3.99, 3.63, 3.92, 3.91, 3.03, 12.18, 12.82, 7.67, 7.88, 7.96, 7.9, 6.86, 6.27]",198
"[12.69, 12.76, 3.21, 3.26, 3.99, 3.63, 3.92, 3.91, 3.03, 12.18, 12.82, 7.67, 7.88, 7.96, 7.9, 6.86, 6.27]",198
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
"[12.82, 12.69, 3.21, 3.26, 3.99, 3.63, 3.92, 3.03, 3.91, 12.76, 12.09, 12.21, 12.18, 7.67, 7.88, 7.96, 7.9]",190
