x1,eval
"[8.92, 15.47, 5.99, 6.46, 6.17, 2.1, 7.07, 4.74, 4.82, 10.78, 14.11, 4.8, 0.13, 14.55, 13.54, 5.75, 12.57]",2802
"[8.92, 15.47, 5.99, 6.46, 6.17, 2.1, 7.07, 4.74, 4.82, 10.78, 14.11, 4.8, 0.13, 14.55, 13.54, 5.75, 12.57]",2802
"[14.49, 12.5, 3.4, 8.33, 7.93, 5.78, 12.21, 13.36, 4.08, 6.57, 3.23, 14.62, 3.63, 6.99, 12.9, 12.27, 14.38]",2390
"[14.49, 12.5, 3.4, 8.33, 7.93, 5.78, 12.21, 13.36, 4.08, 6.57, 3.23, 14.62, 3.63, 6.99, 12.9, 12.27, 14.38]",2390
"[3.76, 12.3, 5.89, 6.99, 12.9, 12.27, 14.38, 13.54, 5.75, 5.39, 3.34, 15.36, 12.02, 5.27, 7.88, 15.84, 6.53]",2105
"[3.76, 12.3, 5.89, 6.99, 12.9, 12.27, 14.38, 13.54, 5.75, 5.39, 3.34, 15.36, 12.02, 5.27, 7.88, 15.84, 6.53]",2105
"[12.3, 12.37, 3.88, 11.33, 13.7, 13.85, 10.82, 10.28, 14.83, 14.62, 3.63, 6.99, 12.9, 12.27, 14.38, 14.49, 12.5, 3.4]",1803
"[12.5, 3.4, 8.33, 7.93, 5.78, 12.21, 13.36, 4.08, 6.57, 6.99, 12.9, 3.63, 3.23, 12.27, 12.24, 0.07, 12.37]",1548
"[12.5, 3.4, 8.33, 7.93, 5.78, 12.21, 13.36, 4.08, 6.57, 6.99, 12.9, 3.63, 3.23, 12.27, 12.24, 0.07, 12.37]",1548
"[3.88, 12.24, 0.07, 12.37, 6.99, 12.9, 12.27, 14.38, 14.49, 12.5, 3.4, 6.75, 12.86, 5.75, 5.39, 3.34, 15.36]",1493
"[5.78, 3.23, 12.27, 12.24, 0.07, 12.37, 3.88, 5.51, 3.63, 6.99, 12.9, 12.5, 3.4, 8.33, 7.93, 12.21, 13.36]",1447
"[13.54, 5.27, 5.78, 13.7, 13.85, 10.82, 10.28, 10.13, 12.24, 0.07, 12.37, 3.88, 6.99, 12.9, 12.27, 14.38, 14.49]",1231
"[6.57, 6.99, 12.9, 3.63, 3.88, 12.24, 0.07, 12.37, 12.27, 14.38, 14.49, 12.5, 3.4, 6.75, 12.86, 5.75, 5.39]",942
"[12.24, 3.23, 3.76, 12.3, 5.89, 6.57, 6.99, 12.9, 3.63, 3.88, 0.07, 12.37, 12.27, 14.38, 14.49, 12.5, 3.4]",893
"[3.88, 3.23, 3.76, 12.3, 5.89, 6.57, 6.99, 12.9, 3.63, 12.24, 0.07, 12.37, 12.27, 13.54, 7.88, 5.27, 5.78]",821
"[12.37, 3.88, 12.5, 13.54, 5.89, 7.88, 5.27, 3.23, 3.76, 12.3, 6.57, 6.99, 12.9, 3.63, 12.24, 0.07, 12.27]",807
"[5.89, 6.57, 6.99, 12.9, 3.63, 3.23, 3.76, 12.3, 3.88, 12.24, 0.07, 12.37, 12.27, 13.54, 7.88, 5.27, 5.78]",645
"[5.89, 6.57, 6.99, 12.9, 3.63, 3.23, 3.76, 12.3, 3.88, 12.24, 0.07, 12.37, 12.27, 13.54, 7.88, 5.27, 5.78]",645
"[5.89, 6.57, 6.99, 12.9, 3.63, 3.23, 3.76, 12.3, 3.88, 12.24, 0.07, 12.37, 12.27, 13.54, 7.88, 5.27, 5.78]",645
"[5.89, 6.57, 6.99, 12.9, 3.63, 3.23, 3.76, 12.3, 3.88, 12.24, 0.07, 12.37, 12.27, 13.54, 7.88, 5.27, 5.78]",645
"[5.89, 6.57, 6.99, 12.9, 3.63, 3.23, 3.76, 12.3, 3.88, 12.24, 0.07, 12.37, 12.27, 13.54, 7.88, 5.27, 5.78]",645
"[5.89, 6.57, 6.99, 12.9, 3.63, 3.23, 3.76, 12.3, 3.88, 12.24, 0.07, 12.37, 12.27, 13.54, 7.88, 5.27, 5.78]",645
"[5.89, 6.57, 6.99, 12.9, 3.63, 3.23, 3.76, 12.3, 3.88, 12.24, 0.07, 12.37, 12.27, 13.54, 7.88, 5.27, 5.78]",645
"[12.3, 3.88, 3.23, 3.76, 3.63, 12.24, 12.9, 5.89, 5.75, 7.88, 6.57, 6.99, 12.37, 12.27, 12.5, 13.54, 5.27]",580
"[12.3, 3.88, 3.23, 3.76, 3.63, 12.24, 12.9, 5.89, 5.75, 7.88, 6.57, 6.99, 12.37, 12.27, 12.5, 13.54, 5.27]",580
"[5.89, 7.88, 6.57, 6.99, 0.07, 12.37, 12.9, 3.63, 3.23, 3.76, 12.3, 3.88, 12.24, 12.27, 13.54, 5.27, 5.78]",571
"[5.89, 7.88, 6.57, 6.99, 0.07, 12.37, 12.9, 3.63, 3.23, 3.76, 12.3, 3.88, 12.24, 12.27, 13.54, 5.27, 5.78]",571
"[5.89, 7.88, 6.57, 6.99, 0.07, 12.37, 12.9, 3.63, 3.23, 3.76, 12.3, 3.88, 12.24, 12.27, 13.54, 5.27, 5.78]",571
"[5.39, 5.27, 5.89, 6.57, 6.99, 12.27, 12.24, 3.76, 12.3, 3.88, 3.23, 3.63, 12.9, 5.75, 7.88, 12.37, 12.5]",486
"[5.89, 5.75, 7.88, 6.57, 6.99, 12.37, 12.3, 3.88, 3.23, 3.76, 3.63, 12.24, 12.9, 12.27, 12.5, 13.54, 5.27]",414
"[5.89, 5.75, 7.88, 6.57, 6.99, 12.37, 12.3, 3.88, 3.23, 3.76, 3.63, 12.24, 12.9, 12.27, 12.5, 13.54, 5.27]",414
"[5.89, 5.75, 7.88, 6.57, 6.99, 12.37, 12.3, 3.88, 3.23, 3.76, 3.63, 12.9, 12.27, 12.5, 5.39, 5.27, 12.24]",413
"[12.9, 3.63, 3.23, 3.76, 12.24, 12.37, 12.3, 3.88, 5.27, 7.88, 5.39, 5.89, 5.75, 6.57, 6.99, 12.27, 12.5]",379
"[12.27, 12.5, 5.39, 5.27, 5.89, 5.75, 7.88, 6.57, 6.99, 12.37, 12.3, 3.88, 3.23, 3.76, 3.63, 12.9, 12.24]",247
"[12.27, 12.5, 5.39, 5.27, 5.89, 5.75, 7.88, 6.57, 6.99, 12.37, 12.3, 3.88, 3.23, 3.76, 3.63, 12.9, 12.24]",247
"[12.27, 12.5, 5.39, 5.27, 5.89, 5.75, 7.88, 6.57, 6.99, 12.37, 12.3, 3.88, 3.23, 3.76, 3.63, 12.9, 12.24]",247
"[12.27, 12.5, 5.39, 5.27, 5.89, 5.75, 7.88, 6.57, 6.99, 12.37, 12.3, 3.88, 3.23, 3.76, 3.63, 12.9, 12.24]",247
"[12.27, 12.5, 5.39, 5.27, 5.89, 5.75, 7.88, 6.57, 6.99, 12.37, 12.3, 3.88, 3.23, 3.76, 3.63, 12.9, 12.24]",247
"[12.27, 12.5, 5.39, 5.27, 5.89, 5.75, 7.88, 6.57, 6.99, 12.37, 12.3, 3.88, 3.23, 3.76, 3.63, 12.9, 12.24]",247
"[12.27, 12.5, 5.39, 5.27, 5.89, 5.75, 7.88, 6.57, 6.99, 12.37, 12.3, 3.88, 3.23, 3.76, 3.63, 12.9, 12.24]",247
"[12.27, 12.5, 5.39, 5.27, 5.89, 5.75, 7.88, 6.57, 6.99, 12.37, 12.3, 3.88, 3.23, 3.76, 3.63, 12.9, 12.24]",247
"[12.27, 12.5, 5.39, 5.27, 5.89, 5.75, 7.88, 6.57, 6.99, 12.37, 12.3, 3.88, 3.23, 3.76, 3.63, 12.9, 12.24]",247
"[12.27, 12.5, 5.39, 5.27, 5.89, 5.75, 7.88, 6.57, 6.99, 12.37, 12.3, 3.88, 3.23, 3.76, 3.63, 12.9, 12.24]",247
"[12.27, 12.5, 5.39, 5.27, 5.89, 5.75, 7.88, 6.57, 6.99, 12.37, 12.3, 3.88, 3.23, 3.76, 3.63, 12.9, 12.24]",247
"[12.27, 12.5, 5.39, 5.27, 5.89, 5.75, 7.88, 6.57, 6.99, 12.37, 12.3, 3.88, 3.23, 3.76, 3.63, 12.9, 12.24]",247
"[12.27, 12.5, 5.39, 5.27, 5.89, 5.75, 7.88, 6.57, 6.99, 12.37, 12.3, 3.88, 3.23, 3.76, 3.63, 12.9, 12.24]",247
"[12.27, 12.5, 5.39, 5.27, 5.89, 5.75, 7.88, 6.57, 6.99, 12.37, 12.3, 3.88, 3.23, 3.76, 3.63, 12.9, 12.24]",247
"[12.27, 12.5, 5.39, 5.27, 5.89, 5.75, 7.88, 6.57, 6.99, 12.37, 12.3, 3.88, 3.23, 3.76, 3.63, 12.9, 12.24]",247
"[12.27, 12.5, 5.39, 5.27, 5.89, 5.75, 7.88, 6.57, 6.99, 12.37, 12.3, 3.88, 3.23, 3.76, 3.63, 12.9, 12.24]",247
"[12.27, 12.5, 5.39, 5.27, 5.89, 5.75, 7.88, 6.57, 6.99, 12.37, 12.3, 3.88, 3.23, 3.76, 3.63, 12.9, 12.24]",247
"[12.27, 12.5, 5.39, 5.27, 5.89, 5.75, 7.88, 6.57, 6.99, 12.37, 12.3, 3.88, 3.23, 3.76, 3.63, 12.9, 12.24]",247
"[12.27, 12.5, 5.39, 5.27, 5.89, 5.75, 7.88, 6.57, 6.99, 12.37, 12.3, 3.88, 3.23, 3.76, 3.63, 12.9, 12.24]",247
"[12.27, 12.5, 5.39, 5.27, 5.89, 5.75, 7.88, 6.57, 6.99, 12.37, 12.3, 3.88, 3.23, 3.76, 3.63, 12.9, 12.24]",247
"[12.27, 12.5, 5.39, 5.27, 5.89, 5.75, 7.88, 6.57, 6.99, 12.37, 12.3, 3.88, 3.23, 3.76, 3.63, 12.9, 12.24]",247
"[12.27, 12.5, 5.39, 5.27, 5.89, 5.75, 7.88, 6.57, 6.99, 12.37, 12.3, 3.88, 3.23, 3.76, 3.63, 12.9, 12.24]",247
"[12.27, 12.5, 5.39, 5.27, 5.89, 5.75, 7.88, 6.57, 6.99, 12.37, 12.3, 3.88, 3.23, 3.76, 3.63, 12.9, 12.24]",247
"[12.27, 12.5, 5.39, 5.27, 5.89, 5.75, 7.88, 6.57, 6.99, 12.37, 12.3, 3.88, 3.23, 3.76, 3.63, 12.9, 12.24]",247
"[12.27, 12.5, 5.39, 5.27, 5.89, 5.75, 7.88, 6.57, 6.99, 12.37, 12.3, 3.88, 3.23, 3.76, 3.63, 12.9, 12.24]",247
"[12.27, 12.5, 5.39, 5.27, 5.89, 5.75, 7.88, 6.57, 6.99, 12.37, 12.3, 3.88, 3.23, 3.76, 3.63, 12.9, 12.24]",247
"[12.27, 12.5, 5.39, 5.27, 5.89, 5.75, 7.88, 6.57, 6.99, 12.37, 12.3, 3.88, 3.23, 3.76, 3.63, 12.9, 12.24]",247
"[12.27, 12.5, 5.39, 5.27, 5.89, 5.75, 7.88, 6.57, 6.99, 12.37, 12.3, 3.88, 3.23, 3.76, 3.63, 12.9, 12.24]",247
"[12.27, 12.5, 5.39, 5.27, 5.89, 5.75, 7.88, 6.57, 6.99, 12.37, 12.3, 3.88, 3.23, 3.76, 3.63, 12.9, 12.24]",247
"[12.27, 12.5, 5.39, 5.27, 5.89, 5.75, 7.88, 6.57, 6.99, 12.37, 12.3, 3.88, 3.23, 3.76, 3.63, 12.9, 12.24]",247
"[12.27, 12.5, 5.39, 5.27, 5.89, 5.75, 7.88, 6.57, 6.99, 12.37, 12.3, 3.88, 3.23, 3.76, 3.63, 12.9, 12.24]",247
"[12.27, 12.5, 5.39, 5.27, 5.89, 5.75, 7.88, 6.57, 6.99, 12.37, 12.3, 3.88, 3.23, 3.76, 3.63, 12.9, 12.24]",247
"[12.27, 12.5, 5.39, 5.27, 5.89, 5.75, 7.88, 6.57, 6.99, 12.37, 12.3, 3.88, 3.23, 3.76, 3.63, 12.9, 12.24]",247
"[12.27, 12.5, 5.39, 5.27, 5.89, 5.75, 7.88, 6.57, 6.99, 12.37, 12.3, 3.88, 3.23, 3.76, 3.63, 12.9, 12.24]",247
"[12.27, 12.5, 5.39, 5.27, 5.89, 5.75, 7.88, 6.57, 6.99, 12.37, 12.3, 3.88, 3.23, 3.76, 3.63, 12.9, 12.24]",247
"[12.27, 12.5, 5.39, 5.27, 5.89, 5.75, 7.88, 6.57, 6.99, 12.37, 12.3, 3.88, 3.23, 3.76, 3.63, 12.9, 12.24]",247
"[12.27, 12.5, 5.39, 5.27, 5.89, 5.75, 7.88, 6.57, 6.99, 12.37, 12.3, 3.88, 3.23, 3.76, 3.63, 12.9, 12.24]",247
