eval,fitness
-943.2294877977154,943.2294877977154
-943.3079277561421,943.3079277561421
-943.3079277561421,943.3079277561421
-943.3079277561421,943.3079277561421
-943.3079277561421,943.3079277561421
-943.2725223311131,943.2725223311131
-943.4707956063164,943.4707956063164
-943.2562375542957,943.2562375542957
-943.2562375542957,943.2562375542957
-943.4652516830873,943.4652516830873
-943.4521145058591,943.4521145058591
-943.4658262342931,943.4658262342931
-943.4658262342931,943.4658262342931
-943.5994739655823,943.5994739655823
-943.6316493358572,943.6316493358572
-943.465633929795,943.465633929795
-943.465633929795,943.465633929795
-943.466779316243,943.466779316243
-943.466779316243,943.466779316243
-943.4662106776352,943.4662106776352
-943.4662106776352,943.4662106776352
-943.465633929795,943.465633929795
-943.4501681167262,943.4501681167262
-943.465633929795,943.465633929795
-943.7845453782345,943.7845453782345
-943.7845122079754,943.7845122079754
-943.7846757583202,943.7846757583202
-943.4544571893734,943.4544571893734
-943.7845453782345,943.7845453782345
-943.7845453782345,943.7845453782345
-943.465633929795,943.465633929795
-943.4671606604909,943.4671606604909
-943.4671606604909,943.4671606604909
-943.466018483573,943.466018483573
-943.465633929795,943.465633929795
-943.466779316243,943.466779316243
-943.7836857932157,943.7836857932157
-943.465633929795,943.465633929795
-943.2404883025704,943.2404883025704
-943.2404883025704,943.2404883025704
-943.2404883025704,943.2404883025704
-943.4279098970292,943.4279098970292
-943.2409869445977,943.2409869445977
-943.2409869445977,943.2409869445977
-943.4671645181907,943.4671645181907
-943.4671645181907,943.4671645181907
-943.4671645181907,943.4671645181907
-943.4521077143472,943.4521077143472
-943.2396758649343,943.2396758649343
-943.4548457519782,943.4548457519782
-943.4548457519782,943.4548457519782
-943.4548457519782,943.4548457519782
-943.2319945783312,943.2319945783312
-943.2308827233082,943.2308827233082
-943.2396758649343,943.2396758649343
-943.4262929788015,943.4262929788015
-943.4262929788015,943.4262929788015
-943.4262929788015,943.4262929788015
-943.4262929788015,943.4262929788015
-943.4262929788015,943.4262929788015
-943.2114257174503,943.2114257174503
-942.2123899650021,942.2123899650021
-942.2094682704803,942.2094682704803
-942.1382873570459,942.1382873570459
-942.2123899650021,942.2123899650021
-942.2123899650021,942.2123899650021
-942.2123899650021,942.2123899650021
-943.875164103936,943.875164103936
-942.19186386202,942.19186386202
-942.1382873570459,942.1382873570459
-941.4769841942058,941.4769841942058
-941.5478591973094,941.5478591973094
-941.4769841942058,941.4769841942058
-941.4432425927615,941.4432425927615
-940.625296481302,940.625296481302
-940.625296481302,940.625296481302
-940.625296481302,940.625296481302
-940.625296481302,940.625296481302
-940.6299082209755,940.6299082209755
-940.6299082209755,940.6299082209755
-940.6299082209755,940.6299082209755
-940.6299082209755,940.6299082209755
-943.8723474852003,943.8723474852003
-940.6299082209755,940.6299082209755
-943.3138326069716,943.3138326069716
-940.6299082209755,940.6299082209755
-940.6299082209755,940.6299082209755
-940.6299082209755,940.6299082209755
-940.6299082209755,940.6299082209755
-940.6299082209755,940.6299082209755
-940.6299082209755,940.6299082209755
-940.5836150631519,940.5836150631519
-941.5104770207726,941.5104770207726
-940.592904944335,940.592904944335
-940.592904944335,940.592904944335
-940.592904944335,940.592904944335
-940.592904944335,940.592904944335
-940.5836150631519,940.5836150631519
-940.5836150631519,940.5836150631519
-940.5836150631519,940.5836150631519
-940.5836150631519,940.5836150631519
-940.5087333065067,940.5087333065067
-940.5087333065067,940.5087333065067
-940.5087333065067,940.5087333065067
-940.5087333065067,940.5087333065067
-940.5087333065067,940.5087333065067
-940.5087333065067,940.5087333065067
-940.5087333065067,940.5087333065067
-940.5040199721334,940.5040199721334
-943.8723474852003,943.8723474852003
-940.743611323122,940.743611323122
-940.743611323122,940.743611323122
-940.5040199721334,940.5040199721334
-940.5040199721334,940.5040199721334
-940.5040199721334,940.5040199721334
-940.5087333065067,940.5087333065067
-940.5040199721334,940.5040199721334
-940.5040199721334,940.5040199721334
-940.5040199721334,940.5040199721334
-940.5051986722642,940.5051986722642
-940.5040199721334,940.5040199721334
-940.5040199721334,940.5040199721334
-940.5040199721334,940.5040199721334
-940.5040199721334,940.5040199721334
-940.5040199721334,940.5040199721334
-940.5040199721334,940.5040199721334
-940.5040199721334,940.5040199721334
-940.5040199721334,940.5040199721334
-940.5040199721334,940.5040199721334
-940.5040199721334,940.5040199721334
-940.5040199721334,940.5040199721334
-940.5040199721334,940.5040199721334
-940.5040199721334,940.5040199721334
-940.5040199721334,940.5040199721334
-940.5040199721334,940.5040199721334
-940.5040199721334,940.5040199721334
-940.5040199721334,940.5040199721334
-940.5040199721334,940.5040199721334
-942.2153081237109,942.2153081237109
-942.2153081237109,942.2153081237109
-942.2153081237109,942.2153081237109
-940.5040199721334,940.5040199721334
-940.5416171870371,940.5416171870371
-940.5416171870371,940.5416171870371
-940.5416171870371,940.5416171870371
-940.5416171870371,940.5416171870371
-940.5416171870371,940.5416171870371
-940.5416171870371,940.5416171870371
-940.5416171870371,940.5416171870371
-940.5416171870371,940.5416171870371
-940.5416171870371,940.5416171870371
-940.5416171870371,940.5416171870371
-940.5416171870371,940.5416171870371
-940.5416171870371,940.5416171870371
-940.5416171870371,940.5416171870371
-940.5416171870371,940.5416171870371
-940.5416171870371,940.5416171870371
-940.5416171870371,940.5416171870371
-940.5416171870371,940.5416171870371
-940.5416171870371,940.5416171870371
-940.5416171870371,940.5416171870371
-940.5416171870371,940.5416171870371
-940.5416171870371,940.5416171870371
-941.4727801007184,941.4727801007184
-940.5416171870371,940.5416171870371
-940.5416171870371,940.5416171870371
-940.5416171870371,940.5416171870371
-940.5416171870371,940.5416171870371
-940.5416171870371,940.5416171870371
-940.5416171870371,940.5416171870371
-940.5416171870371,940.5416171870371
-940.5416171870371,940.5416171870371
-940.5416171870371,940.5416171870371
-940.6243034177357,940.6243034177357
-940.5040199721334,940.5040199721334
-940.5040199721334,940.5040199721334
-940.5040199721334,940.5040199721334
-940.5040199721334,940.5040199721334
-940.5040199721334,940.5040199721334
-940.5228498525234,940.5228498525234
-940.5040199721334,940.5040199721334
-940.5040199721334,940.5040199721334
-940.5040199721334,940.5040199721334
-940.5040199721334,940.5040199721334
-940.5040199721334,940.5040199721334
-940.5040199721334,940.5040199721334
-940.5040199721334,940.5040199721334
-940.5040199721334,940.5040199721334
-940.5040199721334,940.5040199721334
-940.5040199721334,940.5040199721334
-940.5040199721334,940.5040199721334
-940.5040199721334,940.5040199721334
-940.5040199721334,940.5040199721334
-940.5040199721334,940.5040199721334
-940.5341823244978,940.5341823244978
-940.5040199721334,940.5040199721334
-940.5040199721334,940.5040199721334
-940.5040199721334,940.5040199721334
-940.5040199721334,940.5040199721334
-940.5789642623135,940.5789642623135
-940.5040199721334,940.5040199721334
-940.5040199721334,940.5040199721334
-940.5040199721334,940.5040199721334
-940.5040199721334,940.5040199721334
-940.5040199721334,940.5040199721334
-940.5040199721334,940.5040199721334
-940.5040199721334,940.5040199721334
-940.6243034177357,940.6243034177357
-940.5040199721334,940.5040199721334
-940.5040199721334,940.5040199721334
-940.5040199721334,940.5040199721334
-940.5040199721334,940.5040199721334
-940.5040199721334,940.5040199721334
-940.5040199721334,940.5040199721334
-940.5040199721334,940.5040199721334
-940.5040199721334,940.5040199721334
-940.5040199721334,940.5040199721334
-940.5040199721334,940.5040199721334
-940.5040199721334,940.5040199721334
-940.5040199721334,940.5040199721334
-940.5040199721334,940.5040199721334
-940.5040199721334,940.5040199721334
-940.5040199721334,940.5040199721334
-940.5040199721334,940.5040199721334
-940.5040199721334,940.5040199721334
-940.5040199721334,940.5040199721334
-940.5341823244978,940.5341823244978
