eval,fitness
-544.8881449640047,544.8881449640047
-562.2254817528535,562.2254817528535
-539.3502314715588,539.3502314715588
-896.202815722622,896.202815722622
-896.1916633926794,896.1916633926794
-896.1916633926794,896.1916633926794
-893.7890705613336,893.7890705613336
-896.0056477303901,896.0056477303901
-896.202815722622,896.202815722622
-896.1916633926794,896.1916633926794
-896.202815722622,896.202815722622
-905.0315144198498,905.0315144198498
-910.8503735834843,910.8503735834843
-917.65652577649,917.65652577649
-905.1291135556523,905.1291135556523
-927.3245626297439,927.3245626297439
-927.7386631523428,927.7386631523428
-927.8666356284067,927.8666356284067
-928.9564771273963,928.9564771273963
-928.0549157902599,928.0549157902599
-929.1221741120972,929.1221741120972
-929.1243488368873,929.1243488368873
-929.1243488368873,929.1243488368873
-929.2804420767152,929.2804420767152
-929.27691962827,929.27691962827
-929.6542084077039,929.6542084077039
-929.6656563654655,929.6656563654655
-929.8515847453241,929.8515847453241
-939.0488309819224,939.0488309819224
-932.9413378136395,932.9413378136395
-932.9413378136395,932.9413378136395
-939.0488309819224,939.0488309819224
-939.0488309819224,939.0488309819224
-939.0746864535815,939.0746864535815
-939.0488309819224,939.0488309819224
-939.0488309819224,939.0488309819224
-939.9441396417214,939.9441396417214
-939.9441396417214,939.9441396417214
-939.9441396417214,939.9441396417214
-939.9442317468275,939.9442317468275
-939.9442317468275,939.9442317468275
-939.9500937218132,939.9500937218132
-939.9500937218132,939.9500937218132
-940.3092080650343,940.3092080650343
-940.0466586595221,940.0466586595221
-942.1362742967663,942.1362742967663
-942.1362742967663,942.1362742967663
-942.1362742967663,942.1362742967663
-942.4326275931334,942.4326275931334
-942.1362742967663,942.1362742967663
-943.2465077963634,943.2465077963634
-942.1920308762888,942.1920308762888
-943.2465077963634,943.2465077963634
-943.2465352343287,943.2465352343287
-943.3133805902298,943.3133805902298
-943.3129909319932,943.3129909319932
-943.3414646105616,943.3414646105616
-943.3414646105616,943.3414646105616
-943.3073147635462,943.3073147635462
-943.3134453329999,943.3134453329999
-943.3158197858843,943.3158197858843
-943.6622449417504,943.6622449417504
-943.3428732121115,943.3428732121115
-943.5022321055351,943.5022321055351
-943.5952634460996,943.5952634460996
-943.50233888756,943.50233888756
-943.6622449417504,943.6622449417504
-943.5953328166756,943.5953328166756
-943.6624075951936,943.6624075951936
-943.6622449417504,943.6622449417504
-943.6622449417504,943.6622449417504
-943.6715858329342,943.6715858329342
-943.6719183689427,943.6719183689427
-943.672769781652,943.672769781652
-943.8078296599454,943.8078296599454
-943.8081569251174,943.8081569251174
-943.807501882379,943.807501882379
-943.8076111984999,943.8076111984999
-943.8158727626566,943.8158727626566
-943.8083599094273,943.8083599094273
-943.8171651905704,943.8171651905704
-943.8249198345491,943.8249198345491
-943.8339364671118,943.8339364671118
-943.8351061176359,943.8351061176359
-943.8346248970076,943.8346248970076
-943.8349910191268,943.8349910191268
-943.8352211592501,943.8352211592501
-943.8352211592501,943.8352211592501
-943.8354510717937,943.8354510717937
-943.8359102141294,943.8359102141294
-943.8357955138903,943.8357955138903
-943.8356807567543,943.8356807567543
-943.8356807567543,943.8356807567543
-943.8360248574716,943.8360248574716
-943.836620693635,943.836620693635
-943.8365056047548,943.8365056047548
-943.836620693635,943.836620693635
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
-943.8370804802064,943.8370804802064
